Date,prec_qc,prec_chirps,day,month,year,tmax_qc,tmin_qc,tmean,rhum,sbright
1990-03-27,0,3.1963,27,3,1990,20.6,9.4,16,83,8.6
1990-03-28,0,0,28,3,1990,21,13.6,17,86,6.5
1990-03-29,0.1,2.829,29,3,1990,22.4,11.4,17.5,88,8.2
1990-03-30,0,3.2261,30,3,1990,21.6,14.2,17.1,91,6.1
1990-03-31,0.2,2.6603,31,3,1990,NA,13.6,16.7,94,3.7
1990-04-01,0,5.8411,1,4,1990,NA,14,NA,NA,0
1990-04-02,2.9,8.4703,2,4,1990,21.4,12,16.9,85,5.1
1990-04-03,2.8,10.741,3,4,1990,20.2,13.8,16.7,86,3.9
1990-04-04,15.1,14.0574,4,4,1990,18.2,NA,NA,NA,1.9
1990-04-05,35.3,7.32,5,4,1990,22.6,NA,17,83,5.5
1990-04-06,0,8.73,6,4,1990,20.6,13,16.5,91,4.4
1990-04-07,0,6.8198,7,4,1990,23.2,10.2,17,82,6.9
1990-04-08,0,2.8581,8,4,1990,NA,11.6,18.1,77,8.7
1990-04-09,0,0,9,4,1990,23.2,11.8,17.9,89,9.3
1990-04-10,5.3,0,10,4,1990,22.6,11.2,17.6,87,6.8
1990-04-11,0.7,5.9157,11,4,1990,22.4,13,17.9,89,6.6
1990-04-12,24.8,3.9577,12,4,1990,20.8,15,17.6,88,0.7
1990-04-13,14.4,10.4774,13,4,1990,21.8,14,NA,NA,3.6
1990-04-14,17.7,21.5588,14,4,1990,21.4,13.8,17.9,91,4.7
1990-04-15,11.5,17.1429,15,4,1990,21.2,14,17.3,85,4.2
1990-04-16,0,15.235,16,4,1990,21.4,13.8,17,86,5.3
1990-04-17,7.5,0,17,4,1990,21.6,12.8,17.1,89,4.7
1990-04-18,3.8,0,18,4,1990,21.4,13,17.4,89,7.2
1990-04-19,1.7,22.8526,19,4,1990,22,14.4,17.2,91,4.8
1990-04-20,1.8,7.6175,20,4,1990,18.8,14.6,16.7,92,0.2
1990-04-21,0,13.7434,21,4,1990,20.6,13.2,16.7,90,1.4
1990-04-22,16.2,13.7434,22,4,1990,21.4,13.6,17,87,3.2
1990-04-23,24.3,18.3245,23,4,1990,20.6,12.6,16.7,90,3.7
1990-04-24,37,13.7434,24,4,1990,17.6,12.8,NA,NA,0.9
1990-04-25,44,22.9056,25,4,1990,18.6,14,15.5,93,1
1990-04-26,4,13.7146,26,4,1990,21.6,NA,17.3,86,5.2
1990-04-27,34,20.5718,27,4,1990,20.6,NA,16.7,91,2.7
1990-04-28,NA,20.5718,28,4,1990,19.2,12.6,15.6,90,1.5
1990-04-29,NA,0,29,4,1990,20.8,13.4,16.5,92,3.4
1990-04-30,22,0,30,4,1990,17.2,NA,15.4,90,0.2
1990-05-01,4.3,5.8304,1,5,1990,20,NA,16,86,2.2
1990-05-02,0,2.0342,2,5,1990,20.4,11,16.1,82,7.2
1990-05-03,7,2.9647,3,5,1990,21.2,10.8,16.9,87,4.9
1990-05-04,4,21.8864,4,5,1990,20.6,11.4,15.9,86,2.5
1990-05-05,19,2.252,5,5,1990,20.2,12.6,16.4,83,1.5
1990-05-06,1.4,13.2747,6,5,1990,22.4,11.6,16.6,87,7.5
1990-05-07,19,13.2747,7,5,1990,NA,14.6,17.6,92,5.4
1990-05-08,10,26.5495,8,5,1990,NA,14.2,17.3,90,3.3
1990-05-09,0,7.5856,9,5,1990,20.2,13.6,NA,NA,5.8
1990-05-10,23,0,10,5,1990,20.6,13,16.9,89,4.8
1990-05-11,2,0,11,5,1990,21.4,12.8,17.1,87,6.7
1990-05-12,14,10.0517,12,5,1990,21,13.6,17,93,4.2
1990-05-13,26,22.9753,13,5,1990,20.2,NA,15.9,92,4.7
1990-05-14,0,5.0259,14,5,1990,20.4,NA,16.3,91,5.7
1990-05-15,0,0,15,5,1990,NA,NA,18,86,7.2
1990-05-16,0,3.2832,16,5,1990,NA,NA,18,88,9.2
1990-05-17,0,4.7483,17,5,1990,21.4,15,17.5,92,1
1990-05-18,0,2.1623,18,5,1990,23.4,13.8,18.4,85,4.9
1990-05-19,0,3.9098,19,5,1990,23.8,13.6,18.7,78,7.2
1990-05-20,0.4,2.8419,20,5,1990,24.4,12.4,18.7,89,7.6
1990-05-21,1.3,9.0276,21,5,1990,20.8,15.6,17.7,92,0.8
1990-05-22,0.2,6.2035,22,5,1990,21,14.6,17.3,93,2.2
1990-05-23,4.5,8.5932,23,5,1990,NA,12.8,17.4,91,5.6
1990-05-24,9.5,7.7483,24,5,1990,NA,NA,17.3,90,5.3
1990-05-25,0,7.2656,25,5,1990,20.6,NA,17.5,88,4
1990-05-26,2,6.6448,26,5,1990,22.2,13,17.2,88,6.2
1990-05-27,38,13.2897,27,5,1990,20.4,13.8,16.6,87,4.5
1990-05-28,32,19.9345,28,5,1990,20.8,13.4,16.5,91,7.2
1990-05-29,NA,33.2242,29,5,1990,17,12.8,14.8,96,0
1990-05-30,NA,0,30,5,1990,22,10.2,16.5,89,7.3
1990-05-31,0,0,31,5,1990,20.6,13.4,16.5,90,6.2
1990-06-01,15,0,1,6,1990,18.4,13.2,15.9,95,1.9
1990-06-02,0,0,2,6,1990,22.4,10.2,16.5,87,6.5
1990-06-03,0,0,3,6,1990,21.6,11.2,17,87,4.4
1990-06-04,23,0,4,6,1990,20.4,13.2,17.3,89,5.4
1990-06-05,0,36.3709,5,6,1990,23.4,12.8,17.7,89,4.4
1990-06-06,0,0,6,6,1990,23.6,14,18.4,88,6.3
1990-06-07,0,9.9329,7,6,1990,22.6,11.2,17.4,80,4.7
1990-06-08,1,9.9329,8,6,1990,21.6,11.4,17.2,92,4.1
1990-06-09,21,14.8993,9,6,1990,19.6,14.6,16.6,90,0
1990-06-10,2,14.8993,10,6,1990,20.4,NA,16.3,94,2.3
1990-06-11,0,5.0174,11,6,1990,20.2,NA,16.9,92,0
1990-06-12,0,10.0348,12,6,1990,20.6,14.2,16.7,90,2.6
1990-06-13,10.7,10.0348,13,6,1990,20.4,11.2,16.1,90,5.9
1990-06-14,9,5.0174,14,6,1990,20.6,13,17.1,92,3.2
1990-06-15,6,5.0174,15,6,1990,21,13.2,16.9,91,5.6
1990-06-16,5,6.2932,16,6,1990,NA,12.8,NA,NA,2.4
1990-06-17,0,2.0977,17,6,1990,20.4,13,17.1,92,3.7
1990-06-18,0,0,18,6,1990,22.6,12.2,17.7,89,5.9
1990-06-19,0,2.0977,19,6,1990,23.4,13.2,18.3,87,5.7
1990-06-20,0,4.7948,20,6,1990,23.8,13,18.1,89,5.2
1990-06-21,0,0,21,6,1990,23.4,NA,17.6,83,5.8
1990-06-22,0,4.3331,22,6,1990,23,NA,16.7,89,5.7
1990-06-23,55,8.6662,23,6,1990,NA,12.8,17.3,91,3.6
1990-06-24,11,17.3324,24,6,1990,NA,13,16.6,88,2
1990-06-25,0,12.9993,25,6,1990,22.4,12.4,17.2,87,4.8
1990-06-26,0,4.5182,26,6,1990,23.2,11.4,NA,NA,5
1990-06-27,0,3.1321,27,6,1990,19.4,13.6,17.4,91,0.3
1990-06-28,0,2.4443,28,6,1990,22.6,12.8,NA,NA,3.4
1990-06-29,0,3.9891,29,6,1990,23.4,11.4,18,82,5.6
1990-06-30,0,4.8674,30,6,1990,22.4,12.6,NA,NA,6.9
1990-07-01,0,9.908,1,7,1990,21.4,11.2,16.9,88,6.7
1990-07-02,0,10.6824,2,7,1990,22.6,13,17.2,88,5.4
1990-07-03,0,5.922,3,7,1990,22,NA,17.5,84,5.6
1990-07-04,6,9.5435,4,7,1990,21.4,NA,16.9,87,5.4
1990-07-05,10,13.4612,5,7,1990,19.8,13.4,16,95,3.4
1990-07-06,3,11.8895,6,7,1990,20.2,14,16.2,95,2.9
1990-07-07,16,6.0249,7,7,1990,20.6,11.4,16.7,93,6.5
1990-07-08,14.8,6.3686,8,7,1990,20.4,12.2,16.3,88,5.2
1990-07-09,16,12.9891,9,7,1990,19.6,12.6,16.1,91,6.7
1990-07-10,0.5,13.2182,10,7,1990,19.8,12.4,15.9,93,6
1990-07-11,1,0,11,7,1990,20.8,12.6,16.9,88,3.7
1990-07-12,0,16.9697,12,7,1990,21.4,12,16.6,91,6.1
1990-07-13,22,0,13,7,1990,22.6,11.4,16.8,83,7
1990-07-14,0,16.9697,14,7,1990,NA,12,NA,NA,4.6
1990-07-15,4.9,0,15,7,1990,20.6,12.4,NA,NA,4.8
1990-07-16,8,15.4187,16,7,1990,20.2,11.8,15.5,95,3
1990-07-17,22,10.8228,17,7,1990,19.6,12.2,NA,NA,7.5
1990-07-18,15,19.4958,18,7,1990,19.4,12,15.6,91,7.2
1990-07-19,0,9.3773,19,7,1990,21.2,11.4,16.2,86,10.1
1990-07-20,23,8.0059,20,7,1990,NA,10.8,16.7,89,8.6
1990-07-21,9,3.6308,21,7,1990,NA,NA,16.4,85,6.9
1990-07-22,4,8.1562,22,7,1990,21.4,NA,15.9,89,5.6
1990-07-23,0.8,5.8584,23,7,1990,19.6,10.2,15.9,91,9
1990-07-24,0,7.437,24,7,1990,21.8,12.8,16.5,90,8
1990-07-25,0,4.1219,25,7,1990,NA,10.4,17.5,87,9.8
1990-07-26,1,7.3964,26,7,1990,19.6,13.8,NA,NA,2.7
1990-07-27,5,5.4569,27,7,1990,NA,12.4,16.9,92,8
1990-07-28,7.9,9.4674,28,7,1990,22.8,13,18,87,8
1990-07-29,3,8.3826,29,7,1990,22.6,12,17,86,8.3
1990-07-30,16,0,30,7,1990,21.6,11,NA,NA,8.6
1990-07-31,0,0,31,7,1990,21.8,10.4,17,88,9.2
1990-08-01,0,0,1,8,1990,22.6,9.8,16.7,83,9.3
1990-08-02,7,0,2,8,1990,19,12.2,16.7,91,6.5
1990-08-03,0,9.0181,3,8,1990,20,13.2,16.6,92,5.4
1990-08-04,0,9.0181,4,8,1990,21.2,12,16.9,83,7.1
1990-08-05,0,0,5,8,1990,21.6,10.8,16.6,84,7.3
1990-08-06,17.4,0,6,8,1990,22.4,10.2,16.9,89,9.5
1990-08-07,0,4.7328,7,8,1990,22.2,13,NA,NA,9
1990-08-08,NA,4.7328,8,8,1990,21.8,14.4,17,90,7.7
1990-08-09,7.2,9.4655,9,8,1990,21.6,12,17.3,92,7.4
1990-08-10,0.9,9.4655,10,8,1990,19,13.4,16.7,93,0.9
1990-08-11,0,8.1913,11,8,1990,20,11.8,17,89,3.7
1990-08-12,0,0,12,8,1990,NA,11.2,15.8,94,8.2
1990-08-13,15,8.1913,13,8,1990,NA,13.4,16.5,93,6.9
1990-08-14,11,24.5739,14,8,1990,19.6,13.2,16,93,6.4
1990-08-15,1.2,0,15,8,1990,18.2,12.6,15.8,93,0.1
1990-08-16,32,0,16,8,1990,21.6,NA,17.5,89,6.8
1990-08-17,2.6,3.1756,17,8,1990,22.2,NA,17.3,93,9
1990-08-18,0,15.8782,18,8,1990,21.6,13.6,17.5,89,2.1
1990-08-19,5,3.1756,19,8,1990,22,11.8,16.8,91,4.9
1990-08-20,0,9.5269,20,8,1990,21.4,12.4,17.4,86,7.7
1990-08-21,0,0,21,8,1990,21.8,12,17.5,82,4.1
1990-08-22,0,0,22,8,1990,22.4,10.8,17.3,82,8
1990-08-23,0,0,23,8,1990,NA,10,16.8,85,3.4
1990-08-24,6,15.9526,24,8,1990,NA,10.6,17.6,82,8.6
1990-08-25,0,0,25,8,1990,22.6,13,17,87,5.7
1990-08-26,0.2,9.6444,26,8,1990,21,10.2,16.3,88,5.9
1990-08-27,29,0,27,8,1990,20.8,12.2,16.6,89,6.2
1990-08-28,6,9.6444,28,8,1990,NA,13,15.8,NA,2.2
1990-08-29,2.9,0,29,8,1990,21,12.6,17,90,6.8
1990-08-30,20,9.6444,30,8,1990,22.4,13.4,17.1,87,7.6
1990-08-31,0,22.0444,31,8,1990,21.6,11,16.8,87,9.1
1990-09-01,25,9.514,1,9,1990,22.2,13,17.1,89,8.8
1990-09-02,6,8.843,2,9,1990,20.4,10.4,16,91,6.7
1990-09-03,0,5.7995,3,9,1990,19.6,12.2,16.6,89,3.4
1990-09-04,0,6.9977,4,9,1990,21.8,11,16.9,93,6.9
1990-09-05,17,5.6796,5,9,1990,23.2,10.4,17.7,84,9.7
1990-09-06,25,17.3627,6,9,1990,20.6,12,16.4,91,6
1990-09-07,0,12.4359,7,9,1990,22,11.4,17.1,81,8.2
1990-09-08,7,8.4945,8,9,1990,NA,12,17.3,87,8.3
1990-09-09,9,11.6884,9,9,1990,21.2,12.2,16.5,89,4.8
1990-09-10,2,10.5671,10,9,1990,21,12,16.4,91,5.1
1990-09-11,12,9.1265,11,9,1990,20.6,12.4,17.2,85,6.4
1990-09-12,33,10.2737,12,9,1990,21.6,13.4,16.6,88,5.8
1990-09-13,11,7.0616,13,9,1990,22.4,11.6,16.9,86,9
1990-09-14,4,6.1948,14,9,1990,19.4,12.2,15.6,91,2.4
1990-09-15,0,8.0558,15,9,1990,21.6,12,17.3,90,6.5
1990-09-16,0,0,16,9,1990,19.8,11,15.9,91,4
1990-09-17,8,0,17,9,1990,21.6,11.2,17.3,89,9.2
1990-09-18,0,0,18,9,1990,23.2,12.8,17.5,90,7.4
1990-09-19,0.9,21.1324,19,9,1990,21.4,13,16,93,3.3
1990-09-20,2,10.5662,20,9,1990,20.6,12,15.5,93,3.5
1990-09-21,9.9,6.7625,21,9,1990,20,11.2,16.5,89,5.9
1990-09-22,18,14.7917,22,9,1990,19.4,11.8,15.8,90,5.6
1990-09-23,1,8.1926,23,9,1990,19.6,11.6,15.8,92,3.4
1990-09-24,0,7.7636,24,9,1990,NA,13,16.6,91,2.5
1990-09-25,1,7.212,25,9,1990,NA,12,17.2,88,8.3
1990-09-26,5.4,9.6584,26,9,1990,20.6,11.8,16,93,6.4
1990-09-27,0,17.6287,27,9,1990,21.4,12.6,16.4,87,5.7
1990-09-28,3,7.8848,28,9,1990,22.2,13.2,17.7,88,6.8
1990-09-29,0,5.9403,29,9,1990,NA,11.8,17.8,84,7.8
1990-09-30,26,6.5814,30,9,1990,22.8,14,17.5,92,7.6
1990-10-01,13,4.7333,1,10,1990,19.8,12.4,15.5,91,6.2
1990-10-02,11,4.8693,2,10,1990,19.2,12.6,15.8,92,6.4
1990-10-03,0,6.1669,3,10,1990,21,12.4,16.2,92,5.9
1990-10-04,0,16.9559,4,10,1990,20.6,12,16.3,93,5.1
1990-10-05,28,45.3681,5,10,1990,NA,13.2,14.7,95,0
1990-10-06,2.4,0,6,10,1990,21,10.4,16,90,4.3
1990-10-07,6.3,16.933,7,10,1990,19.8,13,16,94,3.6
1990-10-08,1,16.933,8,10,1990,19.2,12.8,15.7,93,2.5
1990-10-09,5,0,9,10,1990,20.2,12.6,16.3,90,4.5
1990-10-10,3,16.933,10,10,1990,20.6,12.8,16,93,2.1
1990-10-11,14.1,0,11,10,1990,20.4,11.2,15.9,92,5.5
1990-10-12,0,61.6534,12,10,1990,18.6,NA,15.6,93,2.7
1990-10-13,25,0,13,10,1990,20.4,NA,17,91,4.3
1990-10-14,9.6,0,14,10,1990,21.4,12.6,16.7,92,5.8
1990-10-15,13,0,15,10,1990,20.8,11.4,16.1,88,4.7
1990-10-16,29,10.3355,16,10,1990,19.8,12.4,16.1,94,7.1
1990-10-17,0,41.342,17,10,1990,20.4,12,16,92,6
1990-10-18,0,0,18,10,1990,19.8,12.6,16.4,91,2.2
1990-10-19,30,0,19,10,1990,21,NA,16.9,94,6.2
1990-10-20,1.4,20.671,20,10,1990,19.6,NA,16.3,81,5.2
1990-10-21,7.8,12.5932,21,10,1990,19.8,NA,16.3,90,5
1990-10-22,5,25.1865,22,10,1990,17.4,NA,14.6,95,0
1990-10-23,0,0,23,10,1990,19.6,NA,16.3,91,4.9
1990-10-24,NA,14.3923,24,10,1990,19.8,NA,15.7,91,4.6
1990-10-25,NA,0,25,10,1990,20.6,10.8,16.9,87,8.2
1990-10-26,NA,19.5083,26,10,1990,20.4,11.2,16.6,87,7.4
1990-10-27,7,0,27,10,1990,20.6,12.8,16.8,84,3.7
1990-10-28,5,39.0166,28,10,1990,19.6,NA,15.6,92,3.8
1990-10-29,2,0,29,10,1990,20,NA,15.9,90,1.5
1990-10-30,0,0,30,10,1990,20.4,12,16.5,89,4.2
1990-10-31,3,0,31,10,1990,20,13,16.3,91,4
1990-11-01,11,0,1,11,1990,NA,12.6,16.6,89,6.2
1990-11-02,15,20.336,2,11,1990,NA,12.8,NA,NA,3.8
1990-11-03,4,40.672,3,11,1990,NA,12.2,16.2,92,2.3
1990-11-04,8,0,4,11,1990,NA,12.8,15.3,89,1.6
1990-11-05,25,0,5,11,1990,NA,11.8,16.5,90,4.9
1990-11-06,5.1,0,6,11,1990,21.2,12.2,17,88,8
1990-11-07,1,0,7,11,1990,20.6,13.2,16.9,92,6.9
1990-11-08,2.2,0,8,11,1990,21.6,NA,17,90,4.3
1990-11-09,18,19.1258,9,11,1990,20.6,NA,17,94,5.3
1990-11-10,0,19.1258,10,11,1990,21,12.8,16.7,92,2.7
1990-11-11,0,4.9454,11,11,1990,21.2,10.4,15.9,93,6
1990-11-12,0,5.0295,12,11,1990,22.6,14,17.7,90,7.2
1990-11-13,1.1,3.011,13,11,1990,21.4,12.2,17.4,NA,8.2
1990-11-14,0,2.8764,14,11,1990,22.2,14.8,18.1,NA,8.2
1990-11-15,0,5.6183,15,11,1990,21.6,14.2,17.4,93,6
1990-11-16,9.4,7.403,16,11,1990,22.2,12.2,17.6,90,7
1990-11-17,1,17.2924,17,11,1990,18.4,12.4,15.8,86,0.1
1990-11-18,11,6.8096,18,11,1990,16.6,12.8,15.2,96,0
1990-11-19,22,5.4816,19,11,1990,20,13,16.9,93,5.2
1990-11-20,0,12.2912,20,11,1990,19.6,14,17,94,1.2
1990-11-21,6.3,0,21,11,1990,21,12.6,16,92,3.2
1990-11-22,8,9.118,22,11,1990,19.6,11,15.6,91,4.5
1990-11-23,15,55.74,23,11,1990,20.2,12.6,16.5,88,2.7
1990-11-24,4.2,6.4997,24,11,1990,NA,12,15.2,88,1.6
1990-11-25,15,6.6075,25,11,1990,NA,12.2,16.5,92,6.7
1990-11-26,6.5,16.8985,26,11,1990,20.4,13.8,16.3,92,4.3
1990-11-27,3.5,5.2332,27,11,1990,18.8,13.2,16.3,93,0
1990-11-28,50,8.5761,28,11,1990,18.4,13.6,15.9,93,0.5
1990-11-29,2,8.3455,29,11,1990,19.6,11.6,16.3,92,3.2
1990-11-30,0,16.1377,30,11,1990,21,12.6,16.7,94,4.8
1990-12-01,0,8.4949,1,12,1990,22,NA,17.4,91,4.2
1990-12-02,6.2,8.4949,2,12,1990,19.6,NA,15.4,94,1.4
1990-12-03,8,7.433,3,12,1990,20.2,12.2,16.2,92,2.6
1990-12-04,25,7.433,4,12,1990,20,NA,16.3,90,3.4
1990-12-05,6.5,29.732,5,12,1990,15.6,NA,14.5,96,0
1990-12-06,2,0,6,12,1990,NA,12.2,15.6,94,4.1
1990-12-07,0,0,7,12,1990,20.4,10.8,NA,NA,7.6
1990-12-08,0.3,17.1583,8,12,1990,19.2,11.8,16.1,88,2.3
1990-12-09,0,0,9,12,1990,21.4,11,15.8,84,7.9
1990-12-10,0,0,10,12,1990,NA,10.2,16.1,88,9.3
1990-12-11,0,0,11,12,1990,20.6,11.8,16.4,86,7.2
1990-12-12,0,9.2911,12,12,1990,21.2,12.6,16.7,86,7.4
1990-12-13,0,0,13,12,1990,21.6,9.8,16.5,86,7.5
1990-12-14,0,0,14,12,1990,22.2,11.2,17.3,88,5.7
1990-12-15,0,0,15,12,1990,22.6,12.2,17.5,89,8.1
1990-12-16,0,1.8353,16,12,1990,21.2,10.4,16.6,87,4
1990-12-17,0,3.6706,17,12,1990,NA,NA,16.3,86,5.6
1990-12-18,0,5.506,18,12,1990,NA,NA,16.6,91,1.2
1990-12-19,0,4.195,19,12,1990,20.4,11,17,91,0
1990-12-20,0,0,20,12,1990,22.2,13.6,17.7,92,7.1
1990-12-21,0,9.9891,21,12,1990,22.4,13.8,NA,NA,4.5
1990-12-22,0.4,17.4809,22,12,1990,21.2,13.2,17.4,91,4
1990-12-23,11,0,23,12,1990,20.4,12.6,16.5,92,3.7
1990-12-24,7,8.7405,24,12,1990,18,13.4,15.4,96,0
1990-12-25,2,0,25,12,1990,19.8,13,NA,NA,4.2
1990-12-26,0,0,26,12,1990,NA,NA,17,90,3.3
1990-12-27,2.1,6.8987,27,12,1990,20.2,13.2,16.7,90,3.6
1990-12-28,1.3,6.8987,28,12,1990,19,13,16.1,95,1.2
1990-12-29,0.6,6.8987,29,12,1990,19.4,12.2,15.9,93,1.2
1990-12-30,0.2,0,30,12,1990,21.6,12.4,17,89,6.4
1990-12-31,0.4,7.8843,31,12,1990,19.2,13.2,NA,NA,0.8
1991-01-01,0,0,1,1,1991,20,11.6,16.4,87,3.5
1991-01-02,5.3,0,2,1,1991,20.4,12.2,16,95,4.7
1991-01-03,4.2,7.8256,3,1,1991,20.6,13.6,16.6,93,2.2
1991-01-04,0,7.8256,4,1,1991,21.8,13,17.3,91,5.4
1991-01-05,2,0,5,1,1991,21.2,13.6,17.2,94,5
1991-01-06,0,0,6,1,1991,22,14,17,88,4.3
1991-01-07,0,0,7,1,1991,21.8,13.8,17.5,88,6.1
1991-01-08,0.2,6.1623,8,1,1991,21.6,13.2,17.7,89,6.3
1991-01-09,1.5,0,9,1,1991,23,14.2,18.2,85,7.3
1991-01-10,0,0,10,1,1991,22.4,11.4,17.4,91,7.5
1991-01-11,0.4,3.0242,11,1,1991,19.6,14.8,16.8,95,0.6
1991-01-12,13,4.5613,12,1,1991,20,13.4,16.7,90,1.3
1991-01-13,4,5.9676,13,1,1991,NA,12.8,16.3,91,4
1991-01-14,0,8.0833,14,1,1991,NA,13.2,16.4,90,5.5
1991-01-15,0,2.2588,15,1,1991,20.2,13,15.8,89,5.1
1991-01-16,8,3.7261,16,1,1991,20.4,10,16.5,86,6
1991-01-17,0,0,17,1,1991,20,12.8,16.4,93,3.1
1991-01-18,0,3.7711,18,1,1991,20.6,13.2,16.3,94,7
1991-01-19,1,9.8732,19,1,1991,19.4,12.2,16,92,5
1991-01-20,3.4,0,20,1,1991,18.4,13.2,15.6,95,1.5
1991-01-21,0,3.8052,21,1,1991,21.6,12,16.5,89,6.6
1991-01-22,0,0,22,1,1991,22,11.8,17,86,7.7
1991-01-23,0,0,23,1,1991,22.2,12.2,16.9,85,8.8
1991-01-24,0,0,24,1,1991,23.2,10.2,17,84,8.6
1991-01-25,0,0,25,1,1991,23.6,NA,NA,NA,9.1
1991-01-26,0,0,26,1,1991,22.6,9.4,17,80,9.2
1991-01-27,0,0,27,1,1991,19.8,10.2,16.5,83,1.2
1991-01-28,0,0,28,1,1991,NA,11,17.7,83,9.2
1991-01-29,0,0,29,1,1991,NA,10.4,17.8,81,9.2
1991-01-30,4,4.3726,30,1,1991,21.6,11.6,17.1,89,0.8
1991-01-31,1.6,3.9703,31,1,1991,NA,11.8,17.1,86,7.1
1991-02-01,0,0,1,2,1991,NA,13.4,17.3,90,7.5
1991-02-02,36,0,2,2,1991,22.2,12.2,17.4,85,6.4
1991-02-03,0.5,37.7418,3,2,1991,18.9,11,14.8,93,2.1
1991-02-04,0.2,0,4,2,1991,20.2,13,16.3,86,5.9
1991-02-05,0,0,5,2,1991,20.6,12.8,NA,NA,6.4
1991-02-06,0,0,6,2,1991,22.4,13,17.5,87,6.2
1991-02-07,0,0,7,2,1991,22.8,12.6,17.4,87,7.1
1991-02-08,0,0,8,2,1991,21.2,12.8,16.7,90,3.5
1991-02-09,0.4,0,9,2,1991,22.4,11.6,17.1,86,7.7
1991-02-10,0,0,10,2,1991,22.6,13.8,17.5,89,6.9
1991-02-11,0.4,0,11,2,1991,23.4,12.2,NA,NA,5.7
1991-02-12,0,32.4624,12,2,1991,21.6,14.4,17.7,90,4.5
1991-02-13,0,0,13,2,1991,22.8,14,18.1,84,8.5
1991-02-14,0,0,14,2,1991,19.8,13,16.7,91,2.4
1991-02-15,43,0,15,2,1991,21.2,14.6,17.5,91,5.7
1991-02-16,1,13.9033,16,2,1991,20.8,14,17.7,88,7
1991-02-17,8,0,17,2,1991,23.2,11.8,17.3,87,3.7
1991-02-18,5.2,0,18,2,1991,21.4,13.6,17.1,93,4.6
1991-02-19,0.9,6.9517,19,2,1991,19.2,14.2,16.5,93,1.3
1991-02-20,0,0,20,2,1991,21.2,13.6,17.1,92,1.9
1991-02-21,0,0,21,2,1991,19.6,13.2,16.4,93,5.1
1991-02-22,27,0,22,2,1991,22.6,11.6,17.6,90,8.4
1991-02-23,0,18.6659,23,2,1991,21.4,14,17.7,89,4.4
1991-02-24,0,0,24,2,1991,24.8,11.8,18,88,7.7
1991-02-25,0,0,25,2,1991,24.2,10.4,NA,NA,8.3
1991-02-26,0,5.0979,26,2,1991,20,13,17,94,0.9
1991-02-27,0,0,27,2,1991,23.6,12.2,17.7,89,7.4
1991-02-28,1,7.6468,28,2,1991,21.4,14.6,17.6,92,2.6
1991-03-01,19,0,1,3,1991,21.6,12.2,17.4,89,5.7
1991-03-02,0.2,9.2763,2,3,1991,22.1,12.8,17.5,87,6.2
1991-03-03,2.3,9.2763,3,3,1991,21.2,12.4,16.6,90,8.5
1991-03-04,20,9.2763,4,3,1991,21,11.4,16.5,91,4.6
1991-03-05,1.3,18.5526,5,3,1991,20,12,16.3,94,1.9
1991-03-06,0,0,6,3,1991,22.4,13.4,17.6,88,8.2
1991-03-07,2,0,7,3,1991,21.4,NA,17.1,92,3.4
1991-03-08,2.3,17.6366,8,3,1991,21.2,NA,17.1,92,5.9
1991-03-09,0,0,9,3,1991,21.6,12.2,17.7,88,9
1991-03-10,3.7,0,10,3,1991,20.8,12.6,15.9,93,2.2
1991-03-11,6.6,0,11,3,1991,21.6,11.8,17.5,90,0
1991-03-12,4.2,11.753,12,3,1991,NA,14.4,17.3,93,0.3
1991-03-13,29,5.8765,13,3,1991,NA,13.2,18,86,5.2
1991-03-14,1.9,11.753,14,3,1991,NA,13,16.2,95,2.5
1991-03-15,0.2,11.753,15,3,1991,NA,11.6,16.7,93,8
1991-03-16,1,8.3827,16,3,1991,21.6,14.2,16.9,94,5.8
1991-03-17,2,0,17,3,1991,19.8,13.6,16.5,94,1.2
1991-03-18,0,0,18,3,1991,23.2,11.8,17.2,85,8.1
1991-03-19,0,0,19,3,1991,23,11.4,17.2,85,7.8
1991-03-20,0,0,20,3,1991,23.4,13.6,17.9,87,6.9
1991-03-21,0,0,21,3,1991,23.6,10.4,17.6,85,9.1
1991-03-22,1.4,0,22,3,1991,22.8,11,17.7,88,8.2
1991-03-23,12.5,0,23,3,1991,21.2,14.4,16.9,92,6
1991-03-24,6.4,29.7768,24,3,1991,19.8,NA,16,93,3.2
1991-03-25,4.9,9.9256,25,3,1991,19.4,NA,15.8,92,0.4
1991-03-26,4.6,15.1434,26,3,1991,16.6,12.8,15.3,92,0.2
1991-03-27,2.6,0,27,3,1991,20.4,12.6,NA,NA,4.6
1991-03-28,0,8.6533,28,3,1991,20,13,16.6,90,4.7
1991-03-29,0,0,29,3,1991,21,10.6,NA,NA,6.3
1991-03-30,9,0,30,3,1991,20.6,13,16.5,87,3.8
1991-03-31,2,22.715,31,3,1991,18.6,12.8,15.8,93,2.4
1991-04-01,NA,0,1,4,1991,17.8,13.8,15.4,95,0.4
1991-04-02,0,0,2,4,1991,19.4,NA,15.3,95,5.3
1991-04-03,0,0,3,4,1991,22,NA,17,91,9
1991-04-04,12.3,17.1398,4,4,1991,21.2,12.6,17.2,93,3.5
1991-04-05,5.3,8.5699,5,4,1991,22,12.2,17,94,7
1991-04-06,0,6.9887,6,4,1991,22.2,12.8,17.6,93,5.9
1991-04-07,0,13.9775,7,4,1991,21.6,12.6,16.7,96,5.8
